Time,DeviceType,NodeId,IfIndex,PhyIndex,TraceSource,PhyTraceIdTag,PacketHex,PacketLength,Miscellaneous
2560.000000000,0,0,0,52,MacTx,0000000a00000000000000000000000000,17
2560.152576000,0,0,0,52,MacTxOk,0000000a00000000000000000000000000,17
2560.152576000,0,0,0,52,MacSentPkt,0000000a00000000000000000000000000,17,1
2688.000000000,0,0,0,52,MacTx,0000800a00000000000000000000000000,17
2688.152576000,0,0,0,52,MacTxOk,0000800a00000000000000000000000000,17
2688.152576000,0,0,0,52,MacSentPkt,0000800a00000000000000000000000000,17,1
2816.000000000,0,0,0,52,MacTx,0000000b00000000000000000000000000,17
2816.152576000,0,0,0,52,MacTxOk,0000000b00000000000000000000000000,17
2816.152576000,0,0,0,52,MacSentPkt,0000000b00000000000000000000000000,17,1
2944.000000000,0,0,0,52,MacTx,0000800b00000000000000000000000000,17
2944.152576000,0,0,0,52,MacTxOk,0000800b00000000000000000000000000,17
2944.152576000,0,0,0,52,MacSentPkt,0000800b00000000000000000000000000,17,1
3072.000000000,0,0,0,52,MacTx,0000000c00000000000000000000000000,17
3072.152576000,0,0,0,52,MacTxOk,0000000c00000000000000000000000000,17
3072.152576000,0,0,0,52,MacSentPkt,0000000c00000000000000000000000000,17,1
3200.000000000,0,0,0,52,MacTx,0000800c00000000000000000000000000,17
3200.152576000,0,0,0,52,MacTxOk,0000800c00000000000000000000000000,17
3200.152576000,0,0,0,52,MacSentPkt,0000800c00000000000000000000000000,17,1
3206.983609276,1,2,0,0,MacTx,400200000000010000feffffffffffffff00000000,21
3208.302521276,1,2,0,0,MacTxOk,400200000000010000feffffffffffffff00000000,21
3208.302521276,1,2,0,0,MacSentPkt,400200000000010000feffffffffffffff00000000,21,1
3328.000000000,0,0,0,52,MacTx,0000000d00000000000000000000000000,17
3328.152576000,0,0,0,52,MacTxOk,0000000d00000000000000000000000000,17
3328.152576000,0,0,0,52,MacSentPkt,0000000d00000000000000000000000000,17,1
3456.000000000,0,0,0,52,MacTx,0000800d00000000000000000000000000,17
3456.152576000,0,0,0,52,MacTxOk,0000800d00000000000000000000000000,17
3456.152576000,0,0,0,52,MacSentPkt,0000800d00000000000000000000000000,17,1
3584.000000000,0,0,0,52,MacTx,0000000e00000000000000000000000000,17
3584.152576000,0,0,0,52,MacTxOk,0000000e00000000000000000000000000,17
3584.152576000,0,0,0,52,MacSentPkt,0000000e00000000000000000000000000,17,1
3712.000000000,0,0,0,52,MacTx,0000800e00000000000000000000000000,17
3712.152576000,0,0,0,52,MacTxOk,0000800e00000000000000000000000000,17
3712.152576000,0,0,0,52,MacSentPkt,0000800e00000000000000000000000000,17,1
3753.764006048,1,4,0,0,MacTx,400400000000010000fdffffffffffffff00000000,21
3754.134694048,1,4,0,0,MacTxOk,400400000000010000fdffffffffffffff00000000,21
3754.134694048,1,4,0,0,MacSentPkt,400400000000010000fdffffffffffffff00000000,21,1
3754.134705160,0,0,0,2,MacRx,400400000000010000fdffffffffffffff00000000,21
3840.000000000,0,0,0,52,MacTx,0000000f00000000000000000000000000,17
3840.152576000,0,0,0,52,MacTxOk,0000000f00000000000000000000000000,17
3840.152576000,0,0,0,52,MacSentPkt,0000000f00000000000000000000000000,17,1
3968.000000000,0,0,0,52,MacTx,0000800f00000000000000000000000000,17
3968.152576000,0,0,0,52,MacTxOk,0000800f00000000000000000000000000,17
3968.152576000,0,0,0,52,MacSentPkt,0000800f00000000000000000000000000,17,1
4096.000000000,0,0,0,52,MacTx,0000001000000000000000000000000000,17
4096.152576000,0,0,0,52,MacTxOk,0000001000000000000000000000000000,17
4096.152576000,0,0,0,52,MacSentPkt,0000001000000000000000000000000000,17,1
4224.000000000,0,0,0,52,MacTx,0000801000000000000000000000000000,17
4224.152576000,0,0,0,52,MacTxOk,0000801000000000000000000000000000,17
4224.152576000,0,0,0,52,MacSentPkt,0000801000000000000000000000000000,17,1
4352.000000000,0,0,0,52,MacTx,0000001100000000000000000000000000,17
4352.152576000,0,0,0,52,MacTxOk,0000001100000000000000000000000000,17
4352.152576000,0,0,0,52,MacSentPkt,0000001100000000000000000000000000,17,1
4480.000000000,0,0,0,52,MacTx,0000801100000000000000000000000000,17
4480.152576000,0,0,0,52,MacTxOk,0000801100000000000000000000000000,17
4480.152576000,0,0,0,52,MacSentPkt,0000801100000000000000000000000000,17,1
4608.000000000,0,0,0,52,MacTx,0000001200000000000000000000000000,17
4608.152576000,0,0,0,52,MacTxOk,0000001200000000000000000000000000,17
4608.152576000,0,0,0,52,MacSentPkt,0000001200000000000000000000000000,17,1
4736.000000000,0,0,0,52,MacTx,0000801200000000000000000000000000,17
4736.152576000,0,0,0,52,MacTxOk,0000801200000000000000000000000000,17
4736.152576000,0,0,0,52,MacSentPkt,0000801200000000000000000000000000,17,1
4864.000000000,0,0,0,52,MacTx,0000001300000000000000000000000000,17
4864.152576000,0,0,0,52,MacTxOk,0000001300000000000000000000000000,17
4864.152576000,0,0,0,52,MacSentPkt,0000001300000000000000000000000000,17,1
4976.184021621,1,3,0,0,MacTx,400300000000010000fcffffffffffffff00000000,21
4976.240597621,1,3,0,0,MacTxOk,400300000000010000fcffffffffffffff00000000,21
4976.240597621,1,3,0,0,MacSentPkt,400300000000010000fcffffffffffffff00000000,21,1
4976.240602966,0,0,0,5,MacRx,400300000000010000fcffffffffffffff00000000,21
4992.000000000,0,0,0,52,MacTx,0000801300000000000000000000000000,17
4992.152576000,0,0,0,52,MacTxOk,0000801300000000000000000000000000,17
4992.152576000,0,0,0,52,MacSentPkt,0000801300000000000000000000000000,17,1
5120.000000000,0,0,0,52,MacTx,0000001400000000000000000000000000,17
5120.152576000,0,0,0,52,MacTxOk,0000001400000000000000000000000000,17
5120.152576000,0,0,0,52,MacSentPkt,0000001400000000000000000000000000,17,1
5248.000000000,0,0,0,52,MacTx,0000801400000000000000000000000000,17
5248.152576000,0,0,0,52,MacTxOk,0000801400000000000000000000000000,17
5248.152576000,0,0,0,52,MacSentPkt,0000801400000000000000000000000000,17,1
5376.000000000,0,0,0,52,MacTx,0000001500000000000000000000000000,17
5376.152576000,0,0,0,52,MacTxOk,0000001500000000000000000000000000,17
5376.152576000,0,0,0,52,MacSentPkt,0000001500000000000000000000000000,17,1
5504.000000000,0,0,0,52,MacTx,0000801500000000000000000000000000,17
5504.152576000,0,0,0,52,MacTxOk,0000801500000000000000000000000000,17
5504.152576000,0,0,0,52,MacSentPkt,0000801500000000000000000000000000,17,1
5632.000000000,0,0,0,52,MacTx,0000001600000000000000000000000000,17
5632.152576000,0,0,0,52,MacTxOk,0000001600000000000000000000000000,17
5632.152576000,0,0,0,52,MacSentPkt,0000001600000000000000000000000000,17,1
5760.000000000,0,0,0,52,MacTx,0000801600000000000000000000000000,17
5760.152576000,0,0,0,52,MacTxOk,0000801600000000000000000000000000,17
5760.152576000,0,0,0,52,MacSentPkt,0000801600000000000000000000000000,17,1
5888.000000000,0,0,0,52,MacTx,0000001700000000000000000000000000,17
5888.152576000,0,0,0,52,MacTxOk,0000001700000000000000000000000000,17
5888.152576000,0,0,0,52,MacSentPkt,0000001700000000000000000000000000,17,1
