Time,TraceSource,NodeId,MsgType,PacketHex,PacketLength
296.063096444,USMsgTx,4230,2,861000000001000083feffffffffffff,16
296.600141560,USMsgTx,4012,2,ac0f00000001000082feffffffffffff,16
296.839885237,USMsgTx,1783,2,f70600000001000081feffffffffffff,16
296.914010041,USMsgTx,1384,2,680500000001000080feffffffffffff,16
297.338116761,USMsgTx,221,2,dd000000000100007ffeffffffffffff,16
297.348331228,USMsgTx,3470,2,8e0d0000000100007efeffffffffffff,16
297.426190730,USMsgTx,2213,2,a5080000000100007dfeffffffffffff,16
297.847454727,USMsgTx,1299,2,13050000000100007cfeffffffffffff,16
298.058231382,USMsgTx,3538,2,d20d0000000100007bfeffffffffffff,16
298.213147540,USMsgTx,1685,2,95060000000100007afeffffffffffff,16
298.706827412,USMsgTx,1576,2,280600000001000079feffffffffffff,16
299.020446602,USMsgTx,4141,2,2d1000000001000078feffffffffffff,16
300.165121684,USMsgTx,2379,2,4b0900000001000077feffffffffffff,16
300.307937655,USMsgTx,3301,2,e50c00000001000076feffffffffffff,16
300.385532569,USMsgTx,4637,2,1d1200000001000075feffffffffffff,16
300.405632095,USMsgTx,747,2,eb0200000001000074feffffffffffff,16
301.338629325,USMsgTx,4918,2,361300000001000073feffffffffffff,16
301.618618782,USMsgTx,4685,2,4d1200000001000072feffffffffffff,16
301.678441685,USMsgTx,482,2,e20100000001000071feffffffffffff,16
301.745561943,USMsgTx,3050,2,ea0b00000001000070feffffffffffff,16
302.252984505,USMsgTx,1671,2,87060000000100006ffeffffffffffff,16
302.585469893,USMsgTx,1652,2,74060000000100006efeffffffffffff,16
302.805712302,USMsgTx,1170,2,92040000000100006dfeffffffffffff,16
302.946451867,USMsgTx,1462,2,b6050000000100006cfeffffffffffff,16
303.443614140,USMsgTx,555,2,2b020000000100006bfeffffffffffff,16
304.152380992,USMsgTx,2515,2,d3090000000100006afeffffffffffff,16
304.773401536,USMsgTx,735,2,df0200000001000069feffffffffffff,16
304.781711565,USMsgTx,1472,2,c00500000001000068feffffffffffff,16
305.405877139,USMsgTx,170,2,aa0000000001000067feffffffffffff,16
305.651410755,USMsgTx,2028,2,ec0700000001000066feffffffffffff,16
305.914494610,USMsgTx,1881,2,590700000001000065feffffffffffff,16
306.363397515,USMsgTx,853,2,550300000001000064feffffffffffff,16
307.426454579,USMsgTx,4935,2,471300000001000063feffffffffffff,16
308.130475317,USMsgTx,901,2,850300000001000062feffffffffffff,16
308.389281189,USMsgTx,2777,2,d90a00000001000061feffffffffffff,16
308.488332309,USMsgTx,41,2,290000000001000060feffffffffffff,16
308.505028921,USMsgTx,4464,2,70110000000100005ffeffffffffffff,16
308.765216199,USMsgTx,216,2,d8000000000100005efeffffffffffff,16
309.110990327,USMsgTx,4255,2,9f100000000100005dfeffffffffffff,16
309.344948046,USMsgTx,1424,2,90050000000100005cfeffffffffffff,16
309.437982286,USMsgTx,1688,2,98060000000100005bfeffffffffffff,16
310.107725020,USMsgTx,4794,2,ba120000000100005afeffffffffffff,16
310.261865013,USMsgTx,3631,2,2f0e00000001000059feffffffffffff,16
310.266651220,USMsgTx,1087,2,3f0400000001000058feffffffffffff,16
310.308469375,USMsgTx,1682,2,920600000001000057feffffffffffff,16
310.923880750,USMsgTx,2149,2,650800000001000056feffffffffffff,16
311.574320031,USMsgTx,4241,2,911000000001000055feffffffffffff,16
311.912031605,USMsgTx,4682,2,4a1200000001000054feffffffffffff,16
311.942988630,USMsgTx,426,2,aa0100000001000053feffffffffffff,16
312.263529037,USMsgTx,4590,2,ee1100000001000052feffffffffffff,16
312.556735359,USMsgTx,2424,2,780900000001000051feffffffffffff,16
312.574548929,USMsgTx,114,2,720000000001000050feffffffffffff,16
313.706146983,USMsgTx,4266,2,aa100000000100004ffeffffffffffff,16
314.217816585,USMsgTx,3830,2,f60e0000000100004efeffffffffffff,16
314.846445104,USMsgTx,4611,2,03120000000100004dfeffffffffffff,16
314.958566615,USMsgTx,3274,2,ca0c0000000100004cfeffffffffffff,16
315.575071060,USMsgTx,4936,2,48130000000100004bfeffffffffffff,16
315.946323800,USMsgTx,1929,2,89070000000100004afeffffffffffff,16
316.011890263,USMsgTx,4373,2,151100000001000049feffffffffffff,16
316.016602429,USMsgTx,33,2,210000000001000048feffffffffffff,16
316.518117565,USMsgTx,3829,2,f50e00000001000047feffffffffffff,16
316.561622228,USMsgTx,4604,2,fc1100000001000046feffffffffffff,16
316.757890857,USMsgTx,2730,2,aa0a00000001000045feffffffffffff,16
316.917995832,USMsgTx,2032,2,f00700000001000044feffffffffffff,16
316.920548751,USMsgTx,4668,2,3c1200000001000043feffffffffffff,16
316.993902491,USMsgTx,501,2,f50100000001000042feffffffffffff,16
317.051498532,USMsgTx,871,2,670300000001000041feffffffffffff,16
317.484347855,USMsgTx,3003,2,bb0b00000001000040feffffffffffff,16
317.528196108,USMsgTx,361,2,69010000000100003ffeffffffffffff,16
317.612062012,USMsgTx,4479,2,7f110000000100003efeffffffffffff,16
317.873009390,USMsgTx,4923,2,3b130000000100003dfeffffffffffff,16
318.146127013,USMsgTx,3770,2,ba0e0000000100003cfeffffffffffff,16
318.285230430,USMsgTx,2202,2,9a080000000100003bfeffffffffffff,16
318.932807151,USMsgTx,2479,2,af090000000100003afeffffffffffff,16
319.001666095,USMsgTx,4020,2,b40f00000001000039feffffffffffff,16
319.646935626,USMsgTx,4762,2,9a1200000001000038feffffffffffff,16
320.957215819,USMsgTx,3513,2,b90d00000001000037feffffffffffff,16
321.108547874,USMsgTx,3171,2,630c00000001000036feffffffffffff,16
321.147537277,USMsgTx,4381,2,1d1100000001000035feffffffffffff,16
321.331955989,USMsgTx,3597,2,0d0e00000001000034feffffffffffff,16
321.903430263,USMsgTx,719,2,cf0200000001000033feffffffffffff,16
321.911669116,USMsgTx,516,2,040200000001000032feffffffffffff,16
322.196192134,USMsgTx,3449,2,790d00000001000031feffffffffffff,16
322.361357474,USMsgTx,2517,2,d50900000001000030feffffffffffff,16
323.103999020,USMsgTx,3953,2,710f0000000100002ffeffffffffffff,16
324.062035652,USMsgTx,4549,2,c5110000000100002efeffffffffffff,16
324.449511846,USMsgTx,4285,2,bd100000000100002dfeffffffffffff,16
324.599949553,USMsgTx,4609,2,01120000000100002cfeffffffffffff,16
324.790546706,USMsgTx,4397,2,2d110000000100002bfeffffffffffff,16
325.060863934,USMsgTx,462,2,ce010000000100002afeffffffffffff,16
325.343675438,USMsgTx,3126,2,360c00000001000029feffffffffffff,16
325.741075667,USMsgTx,1571,2,230600000001000028feffffffffffff,16
325.903063706,USMsgTx,2022,2,e60700000001000027feffffffffffff,16
325.913600178,USMsgTx,452,2,c40100000001000026feffffffffffff,16
326.791984837,USMsgTx,923,2,9b0300000001000025feffffffffffff,16
327.945931421,USMsgTx,2373,2,450900000001000024feffffffffffff,16
329.435849846,USMsgTx,135,2,870000000001000023feffffffffffff,16
330.762741085,USMsgTx,4406,2,361100000001000022feffffffffffff,16
330.954264648,USMsgTx,1609,2,490600000001000021feffffffffffff,16
331.294525160,USMsgTx,4298,2,ca1000000001000020feffffffffffff,16
331.315687021,USMsgTx,4310,2,d6100000000100001ffeffffffffffff,16
331.429212641,USMsgTx,3691,2,6b0e0000000100001efeffffffffffff,16
331.831639218,USMsgTx,1437,2,9d050000000100001dfeffffffffffff,16
331.981995760,USMsgTx,2126,2,4e080000000100001cfeffffffffffff,16
332.490026847,USMsgTx,3593,2,090e0000000100001bfeffffffffffff,16
332.604581485,USMsgTx,4246,2,96100000000100001afeffffffffffff,16
332.645308595,USMsgTx,720,2,d00200000001000019feffffffffffff,16
332.762321157,USMsgTx,4393,2,291100000001000018feffffffffffff,16
332.875311871,USMsgTx,4619,2,0b1200000001000017feffffffffffff,16
333.723483190,USMsgTx,564,2,340200000001000016feffffffffffff,16
333.925431327,USMsgTx,4383,2,1f1100000001000015feffffffffffff,16
334.025640267,USMsgTx,1028,2,040400000001000014feffffffffffff,16
334.223516824,USMsgTx,638,2,7e0200000001000013feffffffffffff,16
334.621308557,USMsgTx,2445,2,8d0900000001000012feffffffffffff,16
335.124617420,USMsgTx,3489,2,a10d00000001000011feffffffffffff,16
335.631862703,USMsgTx,247,2,f70000000001000010feffffffffffff,16
335.734273361,USMsgTx,2607,2,2f0a0000000100000ffeffffffffffff,16
335.970136495,USMsgTx,3065,2,f90b0000000100000efeffffffffffff,16
336.070626368,USMsgTx,1701,2,a5060000000100000dfeffffffffffff,16
336.756802942,USMsgTx,4536,2,b8110000000100000cfeffffffffffff,16
337.110697528,USMsgTx,2103,2,37080000000100000bfeffffffffffff,16
337.228747211,USMsgTx,1063,2,27040000000100000afeffffffffffff,16
337.290974043,USMsgTx,4906,2,2a1300000001000009feffffffffffff,16
337.321162517,USMsgTx,324,2,440100000001000008feffffffffffff,16
337.427238510,USMsgTx,1932,2,8c0700000001000007feffffffffffff,16
337.600177856,USMsgTx,1249,2,e10400000001000006feffffffffffff,16
338.330723058,USMsgTx,4519,2,a71100000001000005feffffffffffff,16
338.608224696,USMsgTx,582,2,460200000001000004feffffffffffff,16
339.617837415,USMsgTx,3843,2,030f00000001000003feffffffffffff,16
339.817002131,USMsgTx,4926,2,3e1300000001000002feffffffffffff,16
339.932007855,USMsgTx,3344,2,100d00000001000001feffffffffffff,16
340.026651630,USMsgTx,3714,2,820e00000001000000feffffffffffff,16
340.160779760,USMsgTx,1190,2,a604000000010000fffdffffffffffff,16
340.366405317,USMsgTx,1109,2,5504000000010000fefdffffffffffff,16
341.898494915,USMsgTx,1351,2,4705000000010000fdfdffffffffffff,16
342.876007388,USMsgTx,2724,2,a40a000000010000fcfdffffffffffff,16
343.270268732,USMsgTx,3366,2,260d000000010000fbfdffffffffffff,16
343.419755792,USMsgTx,3846,2,060f000000010000fafdffffffffffff,16
343.509091796,USMsgTx,3973,2,850f000000010000f9fdffffffffffff,16
343.916694896,USMsgTx,2176,2,8008000000010000f8fdffffffffffff,16
344.164358285,USMsgTx,3542,2,d60d000000010000f7fdffffffffffff,16
344.262735709,USMsgTx,2548,2,f409000000010000f6fdffffffffffff,16
345.032552295,USMsgTx,1696,2,a006000000010000f5fdffffffffffff,16
345.280730612,USMsgTx,2406,2,6609000000010000f4fdffffffffffff,16
345.310585555,USMsgTx,2886,2,460b000000010000f3fdffffffffffff,16
345.714439150,USMsgTx,4385,2,2111000000010000f2fdffffffffffff,16
346.171578252,USMsgTx,2564,2,040a000000010000f1fdffffffffffff,16
346.272579912,USMsgTx,4493,2,8d11000000010000f0fdffffffffffff,16
346.385805598,USMsgTx,1043,2,1304000000010000effdffffffffffff,16
346.665685601,USMsgTx,3677,2,5d0e000000010000eefdffffffffffff,16
346.939106928,USMsgTx,3751,2,a70e000000010000edfdffffffffffff,16
347.097305579,USMsgTx,3637,2,350e000000010000ecfdffffffffffff,16
347.628510883,USMsgTx,859,2,5b03000000010000ebfdffffffffffff,16
347.833252219,USMsgTx,314,2,3a01000000010000eafdffffffffffff,16
347.954404743,USMsgTx,4899,2,2313000000010000e9fdffffffffffff,16
348.337352404,USMsgTx,3877,2,250f000000010000e8fdffffffffffff,16
348.902534873,USMsgTx,4147,2,3310000000010000e7fdffffffffffff,16
349.242205717,USMsgTx,3311,2,ef0c000000010000e6fdffffffffffff,16
349.304395600,USMsgTx,3559,2,e70d000000010000e5fdffffffffffff,16
349.544902100,USMsgTx,2257,2,d108000000010000e4fdffffffffffff,16
349.592561254,USMsgTx,2528,2,e009000000010000e3fdffffffffffff,16
349.920137850,USMsgTx,840,2,4803000000010000e2fdffffffffffff,16
350.435559891,USMsgTx,2812,2,fc0a000000010000e1fdffffffffffff,16
350.702060000,USMsgTx,1262,2,ee04000000010000e0fdffffffffffff,16
351.032507679,USMsgTx,1373,2,5d05000000010000dffdffffffffffff,16
351.315643980,USMsgTx,2121,2,4908000000010000defdffffffffffff,16
351.728857578,USMsgTx,4307,2,d310000000010000ddfdffffffffffff,16
351.957356581,USMsgTx,4576,2,e011000000010000dcfdffffffffffff,16
352.063058532,USMsgTx,3236,2,a40c000000010000dbfdffffffffffff,16
352.548362158,USMsgTx,1239,2,d704000000010000dafdffffffffffff,16
352.563547652,USMsgTx,1933,2,8d07000000010000d9fdffffffffffff,16
352.630142365,USMsgTx,1251,2,e304000000010000d8fdffffffffffff,16
352.770973363,USMsgTx,1172,2,9404000000010000d7fdffffffffffff,16
353.331162173,USMsgTx,4610,2,0212000000010000d6fdffffffffffff,16
354.014177301,USMsgTx,3085,2,0d0c000000010000d5fdffffffffffff,16
354.466300394,USMsgTx,1668,2,8406000000010000d4fdffffffffffff,16
354.687691893,USMsgTx,750,2,ee02000000010000d3fdffffffffffff,16
354.743081187,USMsgTx,4822,2,d612000000010000d2fdffffffffffff,16
354.848659645,USMsgTx,45,2,2d00000000010000d1fdffffffffffff,16
354.851825420,USMsgTx,3775,2,bf0e000000010000d0fdffffffffffff,16
355.281436954,USMsgTx,4764,2,9c12000000010000cffdffffffffffff,16
355.675624748,USMsgTx,3221,2,950c000000010000cefdffffffffffff,16
355.985097550,USMsgTx,4673,2,4112000000010000cdfdffffffffffff,16
356.329711553,USMsgTx,4408,2,3811000000010000ccfdffffffffffff,16
356.363395909,USMsgTx,2569,2,090a000000010000cbfdffffffffffff,16
357.179591942,USMsgTx,1679,2,8f06000000010000cafdffffffffffff,16
357.205382780,USMsgTx,543,2,1f02000000010000c9fdffffffffffff,16
357.237488683,USMsgTx,768,2,0003000000010000c8fdffffffffffff,16
357.246010495,USMsgTx,1541,2,0506000000010000c7fdffffffffffff,16
357.454835285,USMsgTx,1022,2,fe03000000010000c6fdffffffffffff,16
357.696672481,USMsgTx,1848,2,3807000000010000c5fdffffffffffff,16
357.946581521,USMsgTx,2624,2,400a000000010000c4fdffffffffffff,16
357.976737096,USMsgTx,162,2,a200000000010000c3fdffffffffffff,16
358.480588267,USMsgTx,3511,2,b70d000000010000c2fdffffffffffff,16
358.698190308,USMsgTx,2003,2,d307000000010000c1fdffffffffffff,16
359.479065908,USMsgTx,2442,2,8a09000000010000c0fdffffffffffff,16
360.116812051,USMsgTx,3619,2,230e000000010000bffdffffffffffff,16
360.597400507,USMsgTx,2391,2,5709000000010000befdffffffffffff,16
360.961914406,USMsgTx,4594,2,f211000000010000bdfdffffffffffff,16
361.036707948,USMsgTx,4737,2,8112000000010000bcfdffffffffffff,16
361.325122614,USMsgTx,4717,2,6d12000000010000bbfdffffffffffff,16
361.580497283,USMsgTx,3628,2,2c0e000000010000bafdffffffffffff,16
361.881452954,USMsgTx,4212,2,7410000000010000b9fdffffffffffff,16
362.241095152,USMsgTx,4858,2,fa12000000010000b8fdffffffffffff,16
362.275032431,USMsgTx,2650,2,5a0a000000010000b7fdffffffffffff,16
362.330120467,USMsgTx,3408,2,500d000000010000b6fdffffffffffff,16
362.475535458,USMsgTx,2670,2,6e0a000000010000b5fdffffffffffff,16
362.590893292,USMsgTx,4584,2,e811000000010000b4fdffffffffffff,16
362.600213269,USMsgTx,4133,2,2510000000010000b3fdffffffffffff,16
362.761587614,USMsgTx,3580,2,fc0d000000010000b2fdffffffffffff,16
362.787125668,USMsgTx,3569,2,f10d000000010000b1fdffffffffffff,16
363.070121015,USMsgTx,3392,2,400d000000010000b0fdffffffffffff,16
363.153466054,USMsgTx,3342,2,0e0d000000010000affdffffffffffff,16
363.228480738,USMsgTx,3380,2,340d000000010000aefdffffffffffff,16
363.393167681,USMsgTx,373,2,7501000000010000adfdffffffffffff,16
363.651149752,USMsgTx,4219,2,7b10000000010000acfdffffffffffff,16
364.108567483,USMsgTx,4511,2,9f11000000010000abfdffffffffffff,16
364.634312814,USMsgTx,4151,2,3710000000010000aafdffffffffffff,16
364.900646264,USMsgTx,3450,2,7a0d000000010000a9fdffffffffffff,16
365.473228347,USMsgTx,160,2,a000000000010000a8fdffffffffffff,16
365.478551065,USMsgTx,3978,2,8a0f000000010000a7fdffffffffffff,16
365.912335879,USMsgTx,2767,2,cf0a000000010000a6fdffffffffffff,16
365.929399829,USMsgTx,2873,2,390b000000010000a5fdffffffffffff,16
366.152345192,USMsgTx,2573,2,0d0a000000010000a4fdffffffffffff,16
366.248249187,USMsgTx,3669,2,550e000000010000a3fdffffffffffff,16
366.441508642,USMsgTx,4140,2,2c10000000010000a2fdffffffffffff,16
366.520254601,USMsgTx,4101,2,0510000000010000a1fdffffffffffff,16
366.737785674,USMsgTx,2840,2,180b000000010000a0fdffffffffffff,16
366.769919867,USMsgTx,4866,2,02130000000100009ffdffffffffffff,16
366.824575187,USMsgTx,2776,2,d80a0000000100009efdffffffffffff,16
367.323533143,USMsgTx,972,2,cc030000000100009dfdffffffffffff,16
368.520328297,USMsgTx,4429,2,4d110000000100009cfdffffffffffff,16
369.339325912,USMsgTx,3364,2,240d0000000100009bfdffffffffffff,16
369.892546915,USMsgTx,3015,2,c70b0000000100009afdffffffffffff,16
369.960688787,USMsgTx,3189,2,750c00000001000099fdffffffffffff,16
370.417577969,USMsgTx,4563,2,d31100000001000098fdffffffffffff,16
370.522561242,USMsgTx,2181,2,850800000001000097fdffffffffffff,16
371.271787123,USMsgTx,4862,2,fe1200000001000096fdffffffffffff,16
371.329860862,USMsgTx,2821,2,050b00000001000095fdffffffffffff,16
371.548851295,USMsgTx,1024,2,000400000001000094fdffffffffffff,16
371.612384168,USMsgTx,1049,2,190400000001000093fdffffffffffff,16
371.774283290,USMsgTx,2664,2,680a00000001000092fdffffffffffff,16
371.851640087,USMsgTx,4345,2,f91000000001000091fdffffffffffff,16
371.999364014,USMsgTx,4779,2,ab1200000001000090fdffffffffffff,16
372.227171091,USMsgTx,1390,2,6e050000000100008ffdffffffffffff,16
372.599914693,USMsgTx,4159,2,3f100000000100008efdffffffffffff,16
372.917152490,USMsgTx,2591,2,1f0a0000000100008dfdffffffffffff,16
373.105645716,USMsgTx,700,2,bc020000000100008cfdffffffffffff,16
373.467173910,USMsgTx,1440,2,a0050000000100008bfdffffffffffff,16
373.880395540,USMsgTx,3005,2,bd0b0000000100008afdffffffffffff,16
374.203253754,USMsgTx,628,2,740200000001000089fdffffffffffff,16
374.418487417,USMsgTx,3075,2,030c00000001000088fdffffffffffff,16
374.661313330,USMsgTx,4440,2,581100000001000087fdffffffffffff,16
374.684389687,USMsgTx,4173,2,4d1000000001000086fdffffffffffff,16
375.032655616,USMsgTx,2617,2,390a00000001000085fdffffffffffff,16
375.254712149,USMsgTx,2856,2,280b00000001000084fdffffffffffff,16
375.440509614,USMsgTx,2760,2,c80a00000001000083fdffffffffffff,16
375.718970561,USMsgTx,2712,2,980a00000001000082fdffffffffffff,16
375.958481500,USMsgTx,848,2,500300000001000081fdffffffffffff,16
376.874608683,USMsgTx,1596,2,3c0600000001000080fdffffffffffff,16
377.179962687,USMsgTx,2343,2,27090000000100007ffdffffffffffff,16
377.549183025,USMsgTx,132,2,84000000000100007efdffffffffffff,16
377.627562555,USMsgTx,2609,2,310a0000000100007dfdffffffffffff,16
377.752638718,USMsgTx,2708,2,940a0000000100007cfdffffffffffff,16
378.030924272,USMsgTx,3915,2,4b0f0000000100007bfdffffffffffff,16
378.074964540,USMsgTx,250,2,fa000000000100007afdffffffffffff,16
378.376327431,USMsgTx,342,2,560100000001000079fdffffffffffff,16
378.404502851,USMsgTx,2471,2,a70900000001000078fdffffffffffff,16
378.557856483,USMsgTx,448,2,c00100000001000077fdffffffffffff,16
379.309855656,USMsgTx,337,2,510100000001000076fdffffffffffff,16
379.370290578,USMsgTx,3787,2,cb0e00000001000075fdffffffffffff,16
379.655932371,USMsgTx,1542,2,060600000001000074fdffffffffffff,16
379.763024670,USMsgTx,1639,2,670600000001000073fdffffffffffff,16
379.919744892,USMsgTx,948,2,b40300000001000072fdffffffffffff,16
380.422582972,USMsgTx,1281,2,010500000001000071fdffffffffffff,16
381.091267630,USMsgTx,140,2,8c0000000001000070fdffffffffffff,16
381.101030313,USMsgTx,679,2,a7020000000100006ffdffffffffffff,16
381.278347457,USMsgTx,2984,2,a80b0000000100006efdffffffffffff,16
381.458428813,USMsgTx,4388,2,24110000000100006dfdffffffffffff,16
381.575314809,USMsgTx,2133,2,55080000000100006cfdffffffffffff,16
381.671860298,USMsgTx,4679,2,47120000000100006bfdffffffffffff,16
381.673194208,USMsgTx,4319,2,df100000000100006afdffffffffffff,16
382.211055373,USMsgTx,1954,2,a20700000001000069fdffffffffffff,16
382.229091413,USMsgTx,2753,2,c10a00000001000068fdffffffffffff,16
382.348348019,USMsgTx,3806,2,de0e00000001000067fdffffffffffff,16
383.565651597,USMsgTx,4312,2,d81000000001000066fdffffffffffff,16
383.737166368,USMsgTx,398,2,8e0100000001000065fdffffffffffff,16
383.816813312,USMsgTx,4730,2,7a1200000001000064fdffffffffffff,16
383.816860879,USMsgTx,3890,2,320f00000001000063fdffffffffffff,16
383.869261397,USMsgTx,2825,2,090b00000001000062fdffffffffffff,16
383.942411946,USMsgTx,2568,2,080a00000001000061fdffffffffffff,16
384.403773014,USMsgTx,3276,2,cc0c00000001000060fdffffffffffff,16
384.867594449,USMsgTx,1657,2,79060000000100005ffdffffffffffff,16
385.707128985,USMsgTx,1735,2,c7060000000100005efdffffffffffff,16
386.039398539,USMsgTx,4294,2,c6100000000100005dfdffffffffffff,16
386.333848944,USMsgTx,4201,2,69100000000100005cfdffffffffffff,16
386.669983953,USMsgTx,2132,2,54080000000100005bfdffffffffffff,16
386.732348599,USMsgTx,697,2,b9020000000100005afdffffffffffff,16
386.845779013,USMsgTx,4937,2,491300000001000059fdffffffffffff,16
386.932685035,USMsgTx,4360,2,081100000001000058fdffffffffffff,16
387.857650935,USMsgTx,4978,2,721300000001000057fdffffffffffff,16
387.885903887,USMsgTx,3204,2,840c00000001000056fdffffffffffff,16
388.105645967,USMsgTx,2204,2,9c0800000001000055fdffffffffffff,16
388.126937120,USMsgTx,185,2,b90000000001000054fdffffffffffff,16
388.550033121,USMsgTx,4820,2,d41200000001000053fdffffffffffff,16
388.630247659,USMsgTx,3728,2,900e00000001000052fdffffffffffff,16
388.861839934,USMsgTx,474,2,da0100000001000051fdffffffffffff,16
388.929203198,USMsgTx,1928,2,880700000001000050fdffffffffffff,16
389.345535142,USMsgTx,3495,2,a70d0000000100004ffdffffffffffff,16
389.353699675,USMsgTx,4350,2,fe100000000100004efdffffffffffff,16
389.581576323,USMsgTx,3234,2,a20c0000000100004dfdffffffffffff,16
389.612259118,USMsgTx,2435,2,83090000000100004cfdffffffffffff,16
389.894882308,USMsgTx,1005,2,ed030000000100004bfdffffffffffff,16
390.104664592,USMsgTx,3577,2,f90d0000000100004afdffffffffffff,16
390.386438416,USMsgTx,3929,2,590f00000001000049fdffffffffffff,16
390.766786289,USMsgTx,3304,2,e80c00000001000048fdffffffffffff,16
390.800590715,USMsgTx,217,2,d90000000001000047fdffffffffffff,16
391.231756325,USMsgTx,2290,2,f20800000001000046fdffffffffffff,16
391.275269022,USMsgTx,496,2,f00100000001000045fdffffffffffff,16
391.452862419,USMsgTx,4613,2,051200000001000044fdffffffffffff,16
391.809659938,USMsgTx,4271,2,af1000000001000043fdffffffffffff,16
391.933763380,USMsgTx,1129,2,690400000001000042fdffffffffffff,16
392.448784137,USMsgTx,2669,2,6d0a00000001000041fdffffffffffff,16
393.364810179,USMsgTx,1177,2,990400000001000040fdffffffffffff,16
393.449182350,USMsgTx,3320,2,f80c0000000100003ffdffffffffffff,16
393.532989162,USMsgTx,4279,2,b7100000000100003efdffffffffffff,16
393.572364342,USMsgTx,520,2,08020000000100003dfdffffffffffff,16
393.637013266,USMsgTx,3789,2,cd0e0000000100003cfdffffffffffff,16
393.884194624,USMsgTx,2742,2,b60a0000000100003bfdffffffffffff,16
394.549698420,USMsgTx,1410,2,82050000000100003afdffffffffffff,16
394.926595115,USMsgTx,4930,2,421300000001000039fdffffffffffff,16
395.241636086,USMsgTx,4934,2,461300000001000038fdffffffffffff,16
395.571035606,USMsgTx,1014,2,f60300000001000037fdffffffffffff,16
395.584831940,USMsgTx,2801,2,f10a00000001000036fdffffffffffff,16
395.760307161,USMsgTx,1045,2,150400000001000035fdffffffffffff,16
395.822101698,USMsgTx,155,2,9b0000000001000034fdffffffffffff,16
395.939610329,USMsgTx,3519,2,bf0d00000001000033fdffffffffffff,16
397.487483400,USMsgTx,2097,2,310800000001000032fdffffffffffff,16
397.495945700,USMsgTx,388,2,840100000001000031fdffffffffffff,16
397.945241367,USMsgTx,3093,2,150c00000001000030fdffffffffffff,16
398.782952070,USMsgTx,65,2,41000000000100002ffdffffffffffff,16
398.862716360,USMsgTx,3967,2,7f0f0000000100002efdffffffffffff,16
399.236793941,USMsgTx,2735,2,af0a0000000100002dfdffffffffffff,16
399.490311180,USMsgTx,4631,2,17120000000100002cfdffffffffffff,16
399.511820053,USMsgTx,980,2,d4030000000100002bfdffffffffffff,16
400.094381141,USMsgTx,1214,2,be040000000100002afdffffffffffff,16
400.740949100,USMsgTx,3076,2,040c00000001000029fdffffffffffff,16
400.851626199,USMsgTx,3261,2,bd0c00000001000028fdffffffffffff,16
400.870847651,USMsgTx,1116,2,5c0400000001000027fdffffffffffff,16
401.808333599,USMsgTx,716,2,cc0200000001000026fdffffffffffff,16
401.927056978,USMsgTx,4859,2,fb1200000001000025fdffffffffffff,16
401.949780039,USMsgTx,497,2,f10100000001000024fdffffffffffff,16
402.065448631,USMsgTx,1521,2,f10500000001000023fdffffffffffff,16
402.220425419,USMsgTx,2427,2,7b0900000001000022fdffffffffffff,16
402.403463492,USMsgTx,4264,2,a81000000001000021fdffffffffffff,16
402.617612188,USMsgTx,179,2,b30000000001000020fdffffffffffff,16
403.044814693,USMsgTx,1624,2,58060000000100001ffdffffffffffff,16
403.544648069,USMsgTx,311,2,37010000000100001efdffffffffffff,16
404.138546171,USMsgTx,2230,2,b6080000000100001dfdffffffffffff,16
404.306890557,USMsgTx,4797,2,bd120000000100001cfdffffffffffff,16
404.482339515,USMsgTx,1852,2,3c070000000100001bfdffffffffffff,16
405.091814057,USMsgTx,2948,2,840b0000000100001afdffffffffffff,16
405.205670483,USMsgTx,4564,2,d41100000001000019fdffffffffffff,16
405.505988360,USMsgTx,3029,2,d50b00000001000018fdffffffffffff,16
406.055188564,USMsgTx,4447,2,5f1100000001000017fdffffffffffff,16
406.353044677,USMsgTx,1504,2,e00500000001000016fdffffffffffff,16
406.376359571,USMsgTx,1871,2,4f0700000001000015fdffffffffffff,16
406.465986078,USMsgTx,1250,2,e20400000001000014fdffffffffffff,16
406.832627514,USMsgTx,1610,2,4a0600000001000013fdffffffffffff,16
407.403325833,USMsgTx,3410,2,520d00000001000012fdffffffffffff,16
407.446069979,USMsgTx,3828,2,f40e00000001000011fdffffffffffff,16
407.789975083,USMsgTx,726,2,d60200000001000010fdffffffffffff,16
408.214082290,USMsgTx,3202,2,820c0000000100000ffdffffffffffff,16
408.360813730,USMsgTx,868,2,64030000000100000efdffffffffffff,16
408.731830169,USMsgTx,134,2,86000000000100000dfdffffffffffff,16
408.792814455,USMsgTx,3815,2,e70e0000000100000cfdffffffffffff,16
408.840804485,USMsgTx,4496,2,90110000000100000bfdffffffffffff,16
408.994409644,USMsgTx,1076,2,34040000000100000afdffffffffffff,16
409.412578343,USMsgTx,2469,2,a50900000001000009fdffffffffffff,16
409.685030372,USMsgTx,4309,2,d51000000001000008fdffffffffffff,16
409.704111986,USMsgTx,2286,2,ee0800000001000007fdffffffffffff,16
409.857797750,USMsgTx,676,2,a40200000001000006fdffffffffffff,16
409.870387159,USMsgTx,3491,2,a30d00000001000005fdffffffffffff,16
410.004194471,USMsgTx,3813,2,e50e00000001000004fdffffffffffff,16
410.333988849,USMsgTx,1891,2,630700000001000003fdffffffffffff,16
411.242645521,USMsgTx,3494,2,a60d00000001000002fdffffffffffff,16
